id_comment,comment,author,like_count,time,video_id
Ugz8SDGSvX3Lnv6Sz_h4AaABAg,Kebijakan yang sangat pro rakyat...terimakasih pak menteri baru...mantap pak...rakyat akan segera terbebas dari krisis modal usaha,@LaluAdliRamadhan-di1lt,0,2025-09-12,HNr2Zkbi_LA
UgxIsnboBLqPmVMIVqJ4AaABAg,Mantap ini cara pak Mentri...kita lihat hasil akhirx...kalau pengawasanx ketat maka akan sukses🎉🎉🎉🎉,@MinMin-o3k1p,8,2025-09-11,HNr2Zkbi_LA
Ugy-P5WGjMK4Bmpu2Oh4AaABAg,"Mantap pak menkeu beliau punya pengalaman dalam menghadapi krisis 2008 sama SBY, dan Covid 2021 jaman Jokowi",@channelmedsos5824,16,2025-09-11,HNr2Zkbi_LA
UgxiPStSxHP_eHYtyKd4AaABAg,Exennya cukup cerdas dan berani 👍,@aminamin6703,3,2025-09-11,HNr2Zkbi_LA
UgwoyQBtKGFeTd98Mc94AaABAg,IHSG sudah naik kembali. Respon pasar sangat bagus kur naikkan agar terserap umkm. Karena efeknya akan bagus ke bawah. Pemerintah cukup buat regulasi yg menyenangkan pebisnis. Dan swasta akan ambil kesempatan.,@junyogyakarta11abc78,3,2025-09-11,HNr2Zkbi_LA
Ugyp9fK0HS20BhqlHNB4AaABAg,Mantab nih....bigBANK hri ini...smga sampai ahir september ...,@andhiwijaya9186,3,2025-09-11,HNr2Zkbi_LA
UgyYLZ_V6N1xZ_0xIo54AaABAg,Segera bayarkan hak daerah juga pak menkeu…belanja pemwrintah daerah sangat efektif untuk daya dorong pertumbuhan ekonomi…..,@JonniJonnimuchtar,1,2025-09-11,HNr2Zkbi_LA
UgxhhjE55jFrKXbD6GJ4AaABAg,Yang kita inginkan bukan IHSG naik turun sesaat berdasakan issue. Bukan perbaikan indikator jangka pendek. Rakyat tidak sedang trading. Yang kita inginkan yang kangsung dinikmati masyarakat menengah kebawah yaitu pertumbuhan ekonomi berkelanjutan dan pembukaan lapangan kerja. Rakyat bisa kerja dan bisa makan.,@harees8860,13,2025-09-11,HNr2Zkbi_LA
UgyNAFoyu4GyEhwXSrp4AaABAg,Cerdas👏,@TomDR88,6,2025-09-11,HNr2Zkbi_LA
Ugyf8oGnOgQK1gtRX114AaABAg,Indonesia damai sejahtera Amin,@sergiogerardcamerling2352,4,2025-09-11,HNr2Zkbi_LA
UgxPLcODOJNV0dE8MO14AaABAg,Semoga 🤲  Pak. Purbaya mampu membawa perubahan ekonomi bagi bangsa dan negara ini sesuai dengan keinginan pemerintahan Prabowo Subianto. Aamiin Allahumma Aamiin 🤲,@BooyHusen,3,2025-09-11,HNr2Zkbi_LA
UgyWgn8hyRIAnrx-1TJ4AaABAg,Glontoran uang yg banyak keBank benar2 hrs disertai penegakkan hukum bagi peminjam jk tdk malah jadi kredit macet.,@yacobussugito374,2,2025-09-12,HNr2Zkbi_LA
UgzmZFqvOmBxYdAU20d4AaABAg,Semoga BANK yg dpt kucuran dari Kemenkeu tetap lebih hati2 dan amanah,@Jumari-p8w,0,2025-09-12,HNr2Zkbi_LA
UgwhcUaOKpJ2D13blEF4AaABAg,Yg penting penyaluran kredit merata utk pengusaha kecil menengah...jangan jatuh ke korporasi pengusaha besar,@TotokPrahasto,0,2025-09-12,HNr2Zkbi_LA
UgyD63SuZnZ0Ooq1FeB4AaABAg,Alhamdulillah bank penerima langsung naik gaji nih karyawannya..,@qualitytrainingaaa8905,0,2025-09-13,HNr2Zkbi_LA
UgzxOpUY4dAPQtLXwQd4AaABAg,"Masalah likuiditas jaman sby vs jokowi ibarat langit dan bumi, jaman sby APBN banyak dibelanjain utk proyek2 nilai menegah dan kecil kayak pelabuhan, jalan, embung, kecil2 merata disemua daerah pelaksananya jga perusahan PT CV menengah kecil sampe saking banyak proyek kecil banyak muncul pengusaha baru, tapi proyek infrastrukturnya gak keliatan WOW dan tentu saja banyak korupsi jga tapi krn proyekx kecil dan dilaksanakan persh2 didaerah mereka belanja bahan jg ditoko  sekitar ketika dpt bayaran proyek jdi okb mereka habiskan duitnya jga didaerah sehingga peredaran uang dimasyarakat meningkat, jaman Jkw APBN dibelanjakan utk bangun infrastuktur yg hampir semua WOW yg mana sebagian besar dikerjakan oleh bumn karya suplier material langsung dri pabrik bukan toko, duit negara langsung ke prshn besar celakanya krn proyeknya kelewat besar apbn gak cukup maka bumn karya disuruh ngutang ke luar sampe2 bayar bunga saja triliunan, dan pelaksana/suplier  yg dri swasta dijadiin korban gagal bayar, artinya uang dri apbn/hutang sebagian besar masuk ke prshn besar utk jdi beton/aspal bahkan uang masy swasta pun kesedot dan macet, korupsinya gak kalah jga bedanya jaman sby yg korupsi banyak kecil2 tersebar hasil korupsi dibelanjain dilingkungan mrk jadinya duit banyak beredar/likuiditas banjir, jaman jkw orang yg korupsi sedikitan vs jaman sby, tapi gede dan terpusat dekat kekuasaan, duit korupsinya dilarikan ke luar negeri makanya duit negara/masyakat kesedot/likuiditas kering",@De_Sinar1704,2,2025-09-11,HNr2Zkbi_LA
UgwBMYtCEtwl-rcAsjx4AaABAg,Beginilah kalo negara transparan jdi dr menti keuangan ada analisis ada menanam saham ada rakyat yg simpan pinjam jadi bank tu berusaha membantu administrasi jdi semua jadi sirklus  perekonomian sebuah negara BUMN hrus diawasi jg,@ArniAlfuizam,0,2025-09-13,HNr2Zkbi_LA
UgxaZBSR5mOeukDAJUB4AaABAg,Alhamdulillah mantapp,@channelaliansi3046,1,2025-09-11,HNr2Zkbi_LA
UgzUhiXCQJp0FlGxFRJ4AaABAg,"Tergantung multiplier effect-nya: Kalau bank benar-benar menyalurkan kredit produktif (bukan hanya menempatkan lagi di instrumen aman seperti SBN), dampaknya ke ekonomi bisa besar",@tatanghermana3850,1,2025-09-11,HNr2Zkbi_LA
UgzKFckAIEngdawIAW14AaABAg,Semua lini aspek harus hidup jika ingin ada pertumbuhan Ekonomi,@Mrsems-e7h,0,2025-09-12,HNr2Zkbi_LA
Ugy6qFcPPK-uLhjfV0V4AaABAg,Keren abisssss pak Menkeu ❤❤❤,@scorpio_girls-r3,13,2025-09-11,HNr2Zkbi_LA
UgwagqsYD8bk-9sdPjx4AaABAg,"Rakyat harus lebih banyak di bimbing bikin produk bisnis seperti di China, oleh MenPerin,MenDag dan BRIN,  agar Duit yg digelontorkan bisa terserap lewat kredit usaha..",@metave7465,0,2025-09-12,HNr2Zkbi_LA
UgxMDxvcJE5mA9AfDJ94AaABAg,Mau perekonomian di masyarakat bergerak... Permudah kredit dengan bunga rendah melalui bank bank resmi. Jauhkan masyarkat dari pinjaman riba/pinjol ..  Jangan biarkan masyarakat terjebak ..dalam putaran ekonomi yg finishya adalah kebangkrutan ..,@arwana-g7n,1,2025-09-11,HNr2Zkbi_LA
UgxY74-LjWadDwrz4I94AaABAg,Jadikan uang itu sbg pinjaman buat UMKM spy ekonomi masyarakat hidup,@hasriadiparanggada4842,1,2025-09-11,HNr2Zkbi_LA
UgyS023QrLuKTAtyb6x4AaABAg,Bank harus kasih bunga yang rendah ke kreditur... Lequiditas hanya untuk usaha menengah ke bawah  jangan berikan kebpengusaha besar,@IrfanHanafi-p8r,0,2025-09-12,HNr2Zkbi_LA
Ugy0oOAkbFm1bqCJ34B4AaABAg,"habis nyungsep skrg rebound , mantaplah, padahal kirain belum bottom",@ryohamaru,9,2025-09-11,HNr2Zkbi_LA
UgxVC-hHVbaV_KKQNyh4AaABAg,"Kita rakyat harus ikut memantau,jangan sampe menkeu di kelabui tikus2 berdasi. Niat beliau saya rasa sudah sangat baik.",@Sesko_Idealis,6,2025-09-11,HNr2Zkbi_LA
Ugynko-8KTOLS-rmoht4AaABAg,Keren bpk purbaya,@sayupowergirl4201,3,2025-09-11,HNr2Zkbi_LA
UgyP8_ICp1tdvNhjHsh4AaABAg,dana 200 t yang disalurkan ke bank supaya disalurkan ke usaha usaha kecil menengah dengan bunga rendah,@hasanpanggabean3413,0,2025-09-12,HNr2Zkbi_LA
UgzxuJvSR_-v-qZAy494AaABAg,Nemperlancar perjudian. Mantap,@ashkid4796,0,2025-09-12,HNr2Zkbi_LA
Ugwl_k46pTTAkGeXI8Z4AaABAg,"Saran pak harus trun kelapangan untuk menindak lanjuti program ya,karna bnk himbara tak transfran dalam melaksanakan program dr pusat",@Lisdawati-n9k,0,2025-09-11,HNr2Zkbi_LA
UgwxXEUpvFAoSCdUQAJ4AaABAg,"Bravo Menkeu Baru,mantul Josss",@SINTA-q7g,2,2025-09-11,HNr2Zkbi_LA
UgzLgdcpL1YcgRx3Wpd4AaABAg,"Ini bentuknya deposito, pemerintah dapat bunga deposito dari.himbara selama setahun. Dalam periode setahun jika ada sesuatu masalah yang mendorong pencairan deposito, ambyar lah himbara.",@GoesMboeng,0,2025-09-13,HNr2Zkbi_LA
UgyIfWKhjHd2soNejz14AaABAg,"Bank disuntik, ekonomi disuntik, manusia disuntik - wow, kita ini seperti zombi zombi yang sdh meningg kan kenyataan. Apa sdh tepaf segala suntikan itu? Klu hanya itu yang dilakukan tanga otak sehat ya… mengchawatirkan.",@StarCrystal9,0,2025-09-12,HNr2Zkbi_LA
Ugz0O0Saw66JT2nNYUV4AaABAg,Luar biasa pak Purbaya menteri hebat Gass perekonomian Indonesia tumbuh 8% gak sama Sri Mulyani biang kerok perekonomian indonesia,@pandupriyo4736,0,2025-09-11,HNr2Zkbi_LA
UgyG74JWxe1gg1_CrSF4AaABAg,Pastikan.likuiditas aman..hrs ada EWS & mitigasi resiko yg pasti...nilainya fantastis..high risk itu..sy cuma ingatkan aja..jgn smp NPL naik,@EndangGanefiati,0,2025-09-12,HNr2Zkbi_LA
UgyV-BZxJSF9ovt4pEN4AaABAg,Pastikan fungsi kontrol aliran keuangan di perketat.,@NgatiminNgatimin-vv4cu,0,2025-09-11,HNr2Zkbi_LA
UgxGQXw86Efp16Cr-vx4AaABAg,"Jika UU Perampasan asset belum di SAH kan dan rencana Menkeu yg baru dalam penggunaan Simpanan dana taktis Negara digunakan untuk  permodalan usaha melalui bank kompensional saya harap pemerintah berhati2 jangan terjadi lagi CENTURY & BLBI Jilid 2.  DPR & Presiden harus berhati2 dengan konsep kebijakan dari menkeu  baru.   Alasannya jika dana 500 T yg ada di BI digunakan 50%nya dijalankan namun UU Perampasan aset belum jalan bisa2 nanti kandang kucing harga 1 juta bisa menjadi jaminan pinjam uang 100 milyar ujungnya kredit macet ....Di sistem kadang2  peminjam uang dan pemberi pinjaman sama2 perlu (disini celah nya century & BLBI jilid 2) dan banyak yg tidak terditeksi oleh pemerintah & Presiden, mungkin saat ini para pemain nakal sudah siap2 mengajukan proposal ke bank yg dapat fasilitas 50% dana taktis negara tersebut & Mungkin cerita century & BLBI jilid 1 dulu terulang menjadi jilid 2.  selanjutnya kasihan juga bagi masyarakat lainnya yg tidak berdosa tapi menabung di bank century jilid 2 tersebut uang tabungannya bisa disita negara untuk menutupi kerugian negara, tolong berhati2 dalam menentukan kebijakan.   Sekali lagi DPR & Presiden tetap berhati2 dalam menyetujui kebijakan2.",@nanangahmad9987,6,2025-09-11,HNr2Zkbi_LA
UgzzMvfa82WTI6nQgpZ4AaABAg,Kami lebih dan sangat percaya dgn menkeu baru karena memikirkan dompet Rakyat dari pada yg lama 😁,@aripr-x7b,0,2025-09-12,HNr2Zkbi_LA
Ugxpb50WwjfYLhHmRud4AaABAg,Kalau seperti blbi dulu siapa tanggung jawab?,@adiyantosukadis5220,1,2025-09-11,HNr2Zkbi_LA
UgzCe3qS1BvxT6XCdDd4AaABAg,"Kebijakan subsidi mobil listrik dirubah mobil listrik gratis masuk tol, akan meningkatkan penjualan mobil listrik dan mendukung industri EV di dalam negeri",@ydsugiono468,0,2025-09-12,HNr2Zkbi_LA
UgxNwcRbdXHfQDn0cb94AaABAg,APAlagi klo hasil sitaan dari koruptor difungsikan biar daya beli masyarakat pulih lagi,@judibasuki9610,14,2025-09-11,HNr2Zkbi_LA
Ugx_rQTVYncTrWNJfTh4AaABAg,Step by step aja... ndak perlu pongah dulu sambil lihat hasil... misal inflasi brpa %.... lalu data jg jng dimanipulasi sprt data BPS,@yohaneskurniawan4592,0,2025-09-12,HNr2Zkbi_LA
Ugz4YLocP4_65otQ5794AaABAg,"betul guyur lah, private seret banget nyari duit. duit cuma di atas ngepet.",@ricosubekti1450,9,2025-09-11,HNr2Zkbi_LA
Ugy9B7EW6HOZWV3n1w54AaABAg,"Kalau yg diubah pion-pion saja, diganti dg orang2 sekitar2 dg sistim yg hasilnya sama. Warga Indonesia perlu belajar dari Nepal cara mengubah pemerintahan yg korup secara sistemik dan kronis. Revolusi",@AbdullahUsman-i3z,0,2025-09-12,HNr2Zkbi_LA
UgzCznMc1vSjYCGyYNp4AaABAg,mendengar berita ini pasti banyak yg sumringah...siap siap...😁,@SlametRiyadi-mw6xd,0,2025-09-12,HNr2Zkbi_LA
Ugyk6xOGsiqmk7YtFzp4AaABAg,Yang penting pengawasan ketat jangan sampai di maling,@jaguarsinaga,0,2025-09-11,HNr2Zkbi_LA
Ugwg6WLbqDcNmMmA8Wt4AaABAg,Bagi ke rakyat saja masing masing  seratus juta biar ekonomi jln,@achmadsubroto9086,3,2025-09-11,HNr2Zkbi_LA
UgzcZeGh8nuV1eaHSl14AaABAg,Harusnya suku bunga juga turun donk biar masyarakat berani minjem,@arifrahman7666,0,2025-09-11,HNr2Zkbi_LA
Ugw6QkkWUJwunmmLYP54AaABAg,"Perbankan lagi naik daun dapat suntikan dana, jangan sampai setelah disuntik tambah loyo dan ambruk.",@edindahmotor211,0,2025-09-12,HNr2Zkbi_LA
UgyVodSH4IXDAZTF8eR4AaABAg,Pangkas anggaran utk DPR pak...,@Wagiso-us2yn,0,2025-09-11,HNr2Zkbi_LA
UgzsdEWRI9Z2Dg2r-It4AaABAg,"menteri keuangan yg lama malah narikin pajak terus duitnya diendapin terus di bank central ngga mampu kelola, menteri yg baru lebih simple mikirnya cukup duit disebar ke masyarakat biar rakyat yg kelola duitnya",@bekasiblis9540,16,2025-09-11,HNr2Zkbi_LA
Ugxat1pwlW_6O0eDFVx4AaABAg,200 T bisa bikin heboh perekonomian..jd ngebayngin seandainya aset koruptor di sita . pasti dapet ber T.T. 😁,@cakramcakram7574,0,2025-09-12,HNr2Zkbi_LA
Ugy4_m50VSapRRRhqVl4AaABAg,Percuma berteori kalau duit negara habis buat gaji DPR pemerintah 😂😂😂😂,@Ya_Sudahlah88,0,2025-09-12,HNr2Zkbi_LA
Ugxq3aIcsNL0vNzrG5N4AaABAg,"selanjutnya perbankan kucurkan kredit ringan untuk umkm biar dana mengalir di level bawah menengah, jangan dialirkan ke para konglomerat",@Aakeren-b5b,1,2025-09-11,HNr2Zkbi_LA
UgwoDU46a9l_UQW6UmJ4AaABAg,"Kasihlah bunga Bank yg sangat rendah ke masyarakat ekonomi akan bergerak, kur masih tinggi lo, ada dana mati 2 kali angsuran gk bisa dicairkan",@adecandra6947,0,2025-09-14,HNr2Zkbi_LA
UgyZyBWI9YaA-Bx1JRR4AaABAg,"Fiskal itu urusan Menkeu, kalau moneter itu urusan BI. Saran utk mentri menkeu baru pahami tupoksi sesuai UU menkeu agar jangan sampai keliru, sayang kalau sampai keliru mengambil kebijakan.",@singaanom3305,0,2025-09-12,HNr2Zkbi_LA
Ugw-4Bsl5h8oanh_92J4AaABAg,"Turun kan bunga bank juga..biar rakyat dapat kredit tidak susah membayarnya. Habis semua BI Ceking, dan tutup pinjol.. Itu baru mantap. Kalo cuma kucurin dana dan tidak diikuti dengan kebijakan seperti diatas, saya rasa tidak optimal JD nya..",@kun694,1,2025-09-11,HNr2Zkbi_LA
Ugxv8kf__OqHxCmpnrR4AaABAg,Woy jngan fokus di  IHSG aja  Fokus di masyarakat biasa Soalnya daya beli berkurang   Ekonomi rakyat jalannya lambat,@ibrahimnasution3672,6,2025-09-11,HNr2Zkbi_LA
Ugz9dsmQ-aPXU2BmKI94AaABAg,Bagus saja tetapi saja Selektive dan unsur kehati hatian..Tepat Waktu. Tepat Jumlah dan Tepat Sasaran.,@abassomantri5839,0,2025-09-15,HNr2Zkbi_LA
UgzwywnIyWdIHO4LDTF4AaABAg,"Semua itu ada efeknya, bahkan Diam, tidak Empati dll. Awas kejadian Nepal bisa terjadi di RI !!!!",@bagusrahmad-kn3dz,0,2025-09-12,HNr2Zkbi_LA
UgxDg-fePVvJuoXzyaF4AaABAg,kebijakan ini akan efektif bila suku bunga  yang diterapkannya rendah,@TawaBeanChannel,0,2025-09-11,HNr2Zkbi_LA
UgxQ_Fy5GZcJOzSoR5F4AaABAg,"Tapi sebenarnya tumbuhnya ekonomi tidak bisa dilihat dari satu sisi saja. Jika simpul2 lain tidak dibuka tetap terjadi macet ekonomi. Seharusnya mengucurkan dana berdasarkan project dan bahan wajib produksi dalam negeri, apalagi dengan sistem blockchain akan lebih bagus. Seperti MBG seharusnya pelaksanaan diserahkan kepada komunitas wali murid langsung sehingga kualitas bisa langsung terkontrol dan tidak terjadi mark up serta usaha mikro bisa menggeliat.",@maspikosanov5543,0,2025-09-12,HNr2Zkbi_LA
UgwJYiHYdu-QNYGeCYV4AaABAg,josss dia Taruh 200 T itu mirip kita naroh di DEPOSITO ke Bank jadi ini strategi cerdas Dana Tersebut Selain dapet Bunga Dana tersebut bisa di manfaatkan oleh Rakyat untuk membuka USAHA dan Menggerakah Roda Ekonomi Indonesia Sukses Selalu P. Purbaya 🎉🎉,@dfx.channel,2,2025-09-12,HNr2Zkbi_LA
Ugwkcv3iC1QDdr9tVuB4AaABAg,"Selama ini duitnya ditimbun,rakyat kecil menjerit",@basuki-y7v,0,2025-09-12,HNr2Zkbi_LA
Ugz_3C7zUZpXm3AOe7N4AaABAg,CNBC menghadirkan narsum yg paham pasar 👍,@NanaMulyana-f6d,0,2025-09-12,HNr2Zkbi_LA
UgyN_7pdCZvp4Wu6VuR4AaABAg,"MANTAP PAK MENKEU. PASAR DISIRAM LIKUIDITAS 200 T, WOW...SAHAM AKAN MELEJIT, USAHA AKAN BANGKIT. SEMOGA ISU PAJAK DIREDAM, JANGAN TAMBAH KETAKUTAN PELAKU USAHA UTK BERUSAHA. RAKYAT KECIL JGN DIOBOK2 PAJAK. MEREKA PASTI KETETER.",@Borneos,0,2025-09-11,HNr2Zkbi_LA
UgyGJpctcs2LZ6tPHJt4AaABAg,SAHAM INDONESIA HEBAT,@ilmumanusia,0,2025-09-12,HNr2Zkbi_LA
UgweLiQZCyNjVWGBF1h4AaABAg,"Lebih cepet muter lgi klo diturunkan buat BANSOS, pasti daya beli masyarakat meningkat.wkwkwkwkwkwwk.",@denyusuf-i4i,0,2025-09-12,HNr2Zkbi_LA
Ugx24V-9NumVuy1huel4AaABAg,Baru tahu uang kita di parkir gak di gunakan untuk ekomi masyarakat,@mulyadihi-ber1921,0,2025-09-11,HNr2Zkbi_LA
UgyeSW-MXU53LtuvyWF4AaABAg,Awas hati hati oknum pejabat suka korupsi mulai mata ijo sedang mencari mangsa gimna caranya untuk korupsi,@ufauuch9419,1,2025-09-11,HNr2Zkbi_LA
UgynENEJOJrG1emuLrF4AaABAg,"Penyalurannya banyak tantangannya SDMnya kurang berskill malah nanti konsumtif,ada yang SDMnya bagus mumpuni tapi bi check atau skor kreditnya bad karena pandemi dan turunnya daya beli biasanya banyak bad di pinjol yang bunganya pasti lebih tinggi dari KUR karena syarat"" Perbankan terlalu tinggi seperti surat property harus SHM atau kendaraan usianya harus muda makanya banyak lari ke Pinjol,ada juga SDM yang maunya Instant menyebabkan uangnya bisa bocor keluar,ada juga analis yang tidak berani ambil resiko,ada juga sdm yang teruji tapi terbentur usia yang sudah lansia,ya begitulah ini baru beberapa masih banyak tantangannya kedepan untuk Bpk.Purbaya semoga bisa menjadi problem solve bagi masyarakat amin.",@BabyRiantiPutri,0,2025-09-11,HNr2Zkbi_LA
Ugy1ps1zUqYVlnJlkiV4AaABAg,😂😂😂😂😂 Ini sama saja rakyat di ajari untuk pinjam terus-menerus Sampek minus keuangan rakyat.,@KY-d7b,0,2025-09-11,HNr2Zkbi_LA
UgyPtVbM0xp5d17oWYt4AaABAg,Keren pak mentri. Anda blak2an.,@Murti16-qt6mo,0,2025-09-11,HNr2Zkbi_LA
UgzIRiSBNq5ivX2TV6N4AaABAg,Naik kan gaji pns dan pensiunan naik lah pertumbuhan ekonomo nya,@hjjamilah4823,0,2025-09-12,HNr2Zkbi_LA
Ugz2lkay2CJSaWrgahh4AaABAg,"Harus dikontrol juga pihak bank nya pa, biar ga ngaco alur uang nya, yg udah udah juga banyak lari ke kolongmerat uang nya,coba perbanyak penyaluran dana ke para penggiat usaha kecil, biar usaha berkembang, kan klo usaha berkembang lapangan perkerjaan pun bertambah 👍👍 Sedikit mencontoh Pemerintahan cina, mereka mempermudah modal usaha buat yg punya ide usaha..",@poketoke8084,0,2025-09-11,HNr2Zkbi_LA
UgzESjZDgFb9ZymjkYh4AaABAg,"Jng d kucurkan ke bank semua pak menkeu ,kucurkan jg buat rakyar kecil yg g ngerti perkreditan n perbankan tp butuh jln yg bagus buat jual hasil tani dg mudah lancar yg selalu d kuasai tengkulak yg mencekik patani",@Rinawati-c7i,0,2025-09-12,HNr2Zkbi_LA
Ugxpv6NmVrSyJBSVy614AaABAg,"Suntikan likuiditas sebesar 200 triliun ke sektor perbankan dengan harapan mendorong pertumbuhan ekonomi riil tampaknya belum akan memberikan dampak signifikan. Hal ini karena pendorong utama pertumbuhan bukan semata ketersediaan dana di bank, melainkan daya beli masyarakat. Selama konsumsi rumah tangga masih lemah, laju pertumbuhan ekonomi akan tetap terbatas. Dampak nyata baru akan dirasakan apabila pemerintah mulai melonggarkan kebijakan efisiensi anggaran—misalnya melalui peningkatan pengadaan barang dan jasa, penyelenggaraan kegiatan, serta percepatan pembangunan infrastruktur. Langkah tersebut akan menggerakkan berbagai sektor secara bersamaan, melibatkan lebih banyak masyarakat, serta menciptakan efek domino yang memperkuat daya beli. Pada akhirnya, kondisi ini akan menjadi motor penggerak bagi pertumbuhan ekonomi yang lebih kuat dan berkelanjutan.",@AcompwrDev,0,2025-09-12,HNr2Zkbi_LA
UgySjILerTxvpDwMhl14AaABAg,"Pengawasan kalo tidak ketat, bisa uang negara dibawa kabur kreditor.",@heruschannel5055,0,2025-09-11,HNr2Zkbi_LA
UgwNvJoLJW0XwmoxDMx4AaABAg,Apa manfaatnya bagi rakyat. Apakah tidak lebih baik mengatur suku bunga,@dadyrevolusiono8167,0,2025-09-12,HNr2Zkbi_LA
UgzXT_1gLZG_2ylaixx4AaABAg,Kalau ingin ekonomi meningkat berani naikan gaji guru ASN TNI POLRI,@JasnaHendra0426,0,2025-09-12,HNr2Zkbi_LA
UgwkTPhud4Yc9b5FFU94AaABAg,"Gitulah mentri laki, suka muterin duit bukan nyimpan duit 🎉🎉🎉",@SuryaMahesa112,0,2025-09-11,HNr2Zkbi_LA
UgzuxTWG5Txtbs_0pMt4AaABAg,"Nahh bener ini, duit nganggur mending di puterin aja.",@abdunnaja,0,2025-09-12,HNr2Zkbi_LA
UgxicuQmc-yobbEUGqJ4AaABAg,Tetep aja rakyat biasa susah untuk minjem duit dibank banyak prosedurnya,@JimmyKaterino,0,2025-09-12,HNr2Zkbi_LA
UgyiZSbUjtzp53bUsrl4AaABAg,Bukannya beberapa waktu lalu ada berita banyak kredit yg tidak dicairkan .....berarti kan masalahnya bukan kurang uang...tapi karena tidak ada kepastian ekonomi di masyarakat,@ykeriwibowo3450,0,2025-09-11,HNr2Zkbi_LA
UgzLWHMnZSAqychL0IR4AaABAg,Guyur ke kredit Mikro dong jangan ke yang lain 😮,@akaa9288,0,2025-09-11,HNr2Zkbi_LA
UgzC9zFIHLiXdO3MZRR4AaABAg,"Bank2 Umum didorong menyalurkan tambahan Kredit 200 Trilyun, sedang Bank2 sendiri sebelum nya sudah kelebihan Dana, malah disimpan di BI ( SBI , Giro Wajib Minimum, malah beli SUN dll ). Penyaluran Kredit tidaklah mudah krn peluang menjadi Kredit Macet sangat besar. Liat aja Industri2 yg bertumbangan , al. kalah bersaing dg barang2 impor yg membanjiri Ind. PEM Pusat dan Daerah yg kurang peduli dg Petani, Peternak dll yg kecil kapasitas nya. di Boyolali, Peternak Susu yg dituduh melanggar Pajak shg harus tutup dll. Bank2 Umum bisa kelebihan Dana krn Banyak nya Korupsi dan Kredit Macet. Debitur tak bayar Kredit / macet, namun  duit nya disimpan di Bank Lain.",@budiirianto1107,8,2025-09-11,HNr2Zkbi_LA
UgzA6Mg1qqK05mwM0bZ4AaABAg,"sebenarnya dari dulu masalah negara ini dalam sektor ekonomi terlalu memanjakan pengusaha besar lewat pinjaman lunak....kalo sudah usaha UMKM atau menengah ke bawah sulitnya minta ampun...cara kerja Bank juga sangat brengsek...mereka males mengurus memberikan kredit ke UMKM2....mending ngasih pinjaman 100M ke satu pengusaha besar dari pada minjemin 1000 pengusaha UMKM masing2 100 jt...atau 2000 usaha UMKM masing2 50 jt...padahal dalam piramida,sektor menegah ke bawah itu penopangnya...kalo ambruk,ya ambruk juga negara ini...",@bobtrader09,0,2025-09-12,HNr2Zkbi_LA
UgwlW2aWQ1H0ddYjVIF4AaABAg,"Saya dari Malaysia, strategi dia gunakan adalah dari bekas setiausaha kewangan America, Hank Paulson, Bank Konvensional dananya kering, lalu, beliau memberi suntikan dana, ini adalah Golden Parachute kepada ekonomi Indonesia. Dia mengambil langkah yang tepat supaya UMKM bernafas semula. Restore Confidence!",@MuhammadFahmi-kv8ew,108,2025-09-11,_3J7dktLIm4
UgwRzQH07nFFVHYhV5x4AaABAg,Seperti nya optimis banget ekonomi Indonesia akan terbang tinggi di tangan Mentri baru kita ini,@ghjvhj8950,71,2025-09-11,_3J7dktLIm4
UgxlJ1WB2Fi1scI2E0F4AaABAg,"keren bpk ini sangat paham mesin ekonomi, Moneter itu urusan Bank Indonesia, ngatur uang dan bunga biar inflasi terkendali. Fiskal itu urusan pemerintah, ngatur pajak dan belanja negara buat pembangunan. Kalau digabung, dua-duanya kayak pedal mobil: moneter ngatur kecepatan uang beredar, fiskal ngatur arah pengeluaran. Harus seimbang biar ekonomi jalan mulus",@AangLucky,21,2025-09-11,_3J7dktLIm4
UgwI-Y2JJn1koewmxYB4AaABAg,Saya optimis sama Pak menteri ❤,@ariakhsin9999,45,2025-09-11,_3J7dktLIm4
UgwHMzu4cZv8c7ZZtVF4AaABAg,Dari gaya komunikasi beliau jadi bisa sambil belajar konsep ekonomi. Semoga strategi2 yang bapak terapkan dapat membawa Indonesia ke arah yang lebih baik.,@harisrahman5712,9,2025-09-11,_3J7dktLIm4
UgzQE0Q0SA3uuUWQL5V4AaABAg,"Gokil nih menteri, top",@jordanmartino8719,39,2025-09-11,_3J7dktLIm4
Ugzs2D-QRmMjW4hof3l4AaABAg,Amin auranya positif banget. Optimis ekonomi Indonesia angkat bangkit 2026🙌🙌,@ANAKKOPASUS22,13,2025-09-11,_3J7dktLIm4
UgxIpLcpcqIt7VgModV4AaABAg,"Keren nie pak menkeu❤❤ semangat pak, sy orang yg memandang anda adalah orang CERDAS, ❤",@mydar80,22,2025-09-11,_3J7dktLIm4
Ugx69UsP1k5WH0qwEld4AaABAg,"😂 aku suka menteri ceplas ceplos, mantap Pak Menteri",@baramandala3327,39,2025-09-11,_3J7dktLIm4
UgzS4KjXuM9eB9yQIgN4AaABAg,Bismillah semoga kedepannya ekonomi Indonesia bisa membaik dan rakyar bisa sejahtera,@zulhijjah2205,29,2025-09-11,_3J7dktLIm4
Ugw7c2dnyVO1tqNzMlh4AaABAg,"gokil sih, dia diwawancara sambil hitung, ntah kenapa pencarian saya sekarang ini jadi beliau, semoga sesuai lah",@tamharnaid,13,2025-09-11,_3J7dktLIm4
